PlotID,Study,Island,geo_entity2,Plot_Area,year,Lat_Dec,Long_Dec,Elev_m,MAT,MAP,PET,AridInd,SubstrateAge_range,SubstrateAge_code,HFP,HII,Plot_Prop_Invaded,SizeClass,Scientific_name,previousName_synon.,SPP_CODE3A,Native_Status,Abundance,Abundance_ha,Clust_manu,Family,Accepted_name_TNRS2022,Accepted_family_TNRS2022
132,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.47801769,-155.2505298,1205.838135,15.18859005,3049.913086,2049.459961,1.488154511,8000,7500,34.87043762,22.66902351,0,5,Metrosideros polymorpha,,METPOL,native,6,60,wet_g,Myrtaceae,Metrosideros polymorpha,Myrtaceae
132,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.47801769,-155.2505298,1205.838135,15.18859005,3049.913086,2049.459961,1.488154511,8000,7500,34.87043762,22.66902351,0,5,Perrottetia sandwicensis,,PERSAN,native,3,60,wet_g,Dipentodontaceae,Perrottetia sandwicensis,Dipentodontaceae
132,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.47801769,-155.2505298,1205.838135,15.18859005,3049.913086,2049.459961,1.488154511,8000,7500,34.87043762,22.66902351,0,5,Cibotium menziesii,,CIBMEN,native,3,120,wet_g,Cibotiaceae,Cibotium menziesii,Cibotiaceae
133,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.48487522,-155.2229209,1104.585449,15.55683994,4320.296875,1964.344971,2.199357516,8000,7500,21,14,0,5,Cibotium chamissoi,,CIBCHA,native,1,40,wet_g,Cibotiaceae,Cibotium chamissoi,Cibotiaceae
133,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.48487522,-155.2229209,1104.585449,15.55683994,4320.296875,1964.344971,2.199357516,8000,7500,21,14,0,5,Cibotium glaucum,,CIBGLA,native,47,1880,wet_g,Cibotiaceae,Cibotium glaucum,Cibotiaceae
133,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.48487522,-155.2229209,1104.585449,15.55683994,4320.296875,1964.344971,2.199357516,8000,7500,21,14,0,5,Cheirodendron trigynum,,CHETRI,native,36,420,wet_g,Araliaceae,Cheirodendron trigynum,Araliaceae
133,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.48487522,-155.2229209,1104.585449,15.55683994,4320.296875,1964.344971,2.199357516,8000,7500,21,14,0,5,Ilex anomala,,ILEANO,native,5,50,wet_g,Aquifoliaceae,Ilex anomala,Aquifoliaceae
133,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.48487522,-155.2229209,1104.585449,15.55683994,4320.296875,1964.344971,2.199357516,8000,7500,21,14,0,5,Metrosideros polymorpha,,METPOL,native,86,920,wet_g,Myrtaceae,Metrosideros polymorpha,Myrtaceae
133,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.48487522,-155.2229209,1104.585449,15.55683994,4320.296875,1964.344971,2.199357516,8000,7500,21,14,0,5,Perrottetia sandwicensis,,PERSAN,native,2,20,wet_g,Dipentodontaceae,Perrottetia sandwicensis,Dipentodontaceae
133,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.48487522,-155.2229209,1104.585449,15.55683994,4320.296875,1964.344971,2.199357516,8000,7500,21,14,0,5,Cibotium menziesii,,CIBMEN,native,5,200,wet_g,Cibotiaceae,Cibotium menziesii,Cibotiaceae
134,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.49651613,-155.2677764,1323.792725,14.47148991,2724.998047,1977.006958,1.378345198,8000,7500,21,14,0,5,Cibotium glaucum,,CIBGLA,native,101,4040,wet_g,Cibotiaceae,Cibotium glaucum,Cibotiaceae
134,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.49651613,-155.2677764,1323.792725,14.47148991,2724.998047,1977.006958,1.378345198,8000,7500,21,14,0,5,Cheirodendron trigynum,,CHETRI,native,1,10,wet_g,Araliaceae,Cheirodendron trigynum,Araliaceae
134,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.49651613,-155.2677764,1323.792725,14.47148991,2724.998047,1977.006958,1.378345198,8000,7500,21,14,0,5,Ilex anomala,,ILEANO,native,1,10,wet_g,Aquifoliaceae,Ilex anomala,Aquifoliaceae
134,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.49651613,-155.2677764,1323.792725,14.47148991,2724.998047,1977.006958,1.378345198,8000,7500,21,14,0,5,Metrosideros polymorpha,,METPOL,native,14,140,wet_g,Myrtaceae,Metrosideros polymorpha,Myrtaceae
134,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.49651613,-155.2677764,1323.792725,14.47148991,2724.998047,1977.006958,1.378345198,8000,7500,21,14,0,5,Myrsine lessertiana,,MYRLES,native,1,40,wet_g,Primulaceae,Myrsine lessertiana,Primulaceae
135,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.51238721,-155.2320123,1129.995483,15.42096996,4444.166992,1735.074951,2.561368884,1125,1125,21,14,0,5,Cibotium glaucum,,CIBGLA,native,43,1720,wet_g,Cibotiaceae,Cibotium glaucum,Cibotiaceae
135,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.51238721,-155.2320123,1129.995483,15.42096996,4444.166992,1735.074951,2.561368884,1125,1125,21,14,0,5,Cheirodendron trigynum,,CHETRI,native,2,20,wet_g,Araliaceae,Cheirodendron trigynum,Araliaceae
135,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.51238721,-155.2320123,1129.995483,15.42096996,4444.166992,1735.074951,2.561368884,1125,1125,21,14,0,5,Metrosideros polymorpha,,METPOL,native,133,1720,wet_g,Myrtaceae,Metrosideros polymorpha,Myrtaceae
135,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.51238721,-155.2320123,1129.995483,15.42096996,4444.166992,1735.074951,2.561368884,1125,1125,21,14,0,5,Cibotium menziesii,,CIBMEN,native,4,160,wet_g,Cibotiaceae,Cibotium menziesii,Cibotiaceae
136,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.47671643,-155.2330753,1133.228394,15.47706032,3544.071045,1907.828003,1.857647041,8000,7500,36.74901962,23.84313583,0,5,Cibotium glaucum,,CIBGLA,native,75,3000,wet_g,Cibotiaceae,Cibotium glaucum,Cibotiaceae
136,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.47671643,-155.2330753,1133.228394,15.47706032,3544.071045,1907.828003,1.857647041,8000,7500,36.74901962,23.84313583,0,5,Cheirodendron trigynum,,CHETRI,native,39,420,wet_g,Araliaceae,Cheirodendron trigynum,Araliaceae
136,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.47671643,-155.2330753,1133.228394,15.47706032,3544.071045,1907.828003,1.857647041,8000,7500,36.74901962,23.84313583,0,5,Coprosma ochracea,Coprosma spp.,COPSPP,native,2,20,wet_g,Rubiaceae,Coprosma ochracea,Rubiaceae
136,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.47671643,-155.2330753,1133.228394,15.47706032,3544.071045,1907.828003,1.857647041,8000,7500,36.74901962,23.84313583,0,5,Ilex anomala,,ILEANO,native,9,210,wet_g,Aquifoliaceae,Ilex anomala,Aquifoliaceae
136,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.47671643,-155.2330753,1133.228394,15.47706032,3544.071045,1907.828003,1.857647041,8000,7500,36.74901962,23.84313583,0,5,Metrosideros polymorpha,,METPOL,native,35,440,wet_g,Myrtaceae,Metrosideros polymorpha,Myrtaceae
136,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.47671643,-155.2330753,1133.228394,15.47706032,3544.071045,1907.828003,1.857647041,8000,7500,36.74901962,23.84313583,0,5,Perrottetia sandwicensis,,PERSAN,native,7,160,wet_g,Dipentodontaceae,Perrottetia sandwicensis,Dipentodontaceae
136,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.47671643,-155.2330753,1133.228394,15.47706032,3544.071045,1907.828003,1.857647041,8000,7500,36.74901962,23.84313583,0,5,Cibotium menziesii,,CIBMEN,native,1,40,wet_g,Cibotiaceae,Cibotium menziesii,Cibotiaceae
137,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.47111563,-155.2484919,1179.14917,15.31585026,3069.855957,2062.237061,1.488604785,8000,7500,37,24,0,5,Cibotium chamissoi,,CIBCHA,native,3,120,wet_g,Cibotiaceae,Cibotium chamissoi,Cibotiaceae
137,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.47111563,-155.2484919,1179.14917,15.31585026,3069.855957,2062.237061,1.488604785,8000,7500,37,24,0,5,Cibotium glaucum,,CIBGLA,native,85,3400,wet_g,Cibotiaceae,Cibotium glaucum,Cibotiaceae
137,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.47111563,-155.2484919,1179.14917,15.31585026,3069.855957,2062.237061,1.488604785,8000,7500,37,24,0,5,Cheirodendron trigynum,,CHETRI,native,11,110,wet_g,Araliaceae,Cheirodendron trigynum,Araliaceae
137,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.47111563,-155.2484919,1179.14917,15.31585026,3069.855957,2062.237061,1.488604785,8000,7500,37,24,0,5,Coprosma ochracea,Coprosma spp.,COPSPP,native,7,160,wet_g,Rubiaceae,Coprosma ochracea,Rubiaceae
137,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.47111563,-155.2484919,1179.14917,15.31585026,3069.855957,2062.237061,1.488604785,8000,7500,37,24,0,5,Ilex anomala,,ILEANO,native,2,20,wet_g,Aquifoliaceae,Ilex anomala,Aquifoliaceae
137,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.47111563,-155.2484919,1179.14917,15.31585026,3069.855957,2062.237061,1.488604785,8000,7500,37,24,0,5,Metrosideros polymorpha,,METPOL,native,4,40,wet_g,Myrtaceae,Metrosideros polymorpha,Myrtaceae
137,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.47111563,-155.2484919,1179.14917,15.31585026,3069.855957,2062.237061,1.488604785,8000,7500,37,24,0,5,Perrottetia sandwicensis,,PERSAN,native,11,230,wet_g,Dipentodontaceae,Perrottetia sandwicensis,Dipentodontaceae
137,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.47111563,-155.2484919,1179.14917,15.31585026,3069.855957,2062.237061,1.488604785,8000,7500,37,24,0,5,Cibotium menziesii,,CIBMEN,native,4,160,wet_g,Cibotiaceae,Cibotium menziesii,Cibotiaceae
138,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.50625898,-155.2556827,1268.3573,14.67555046,3066.25,1931.911987,1.587158225,20500,20000,21,14,0,5,Cibotium glaucum,,CIBGLA,native,81,3240,wet_g,Cibotiaceae,Cibotium glaucum,Cibotiaceae
138,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.50625898,-155.2556827,1268.3573,14.67555046,3066.25,1931.911987,1.587158225,20500,20000,21,14,0,5,Cheirodendron trigynum,,CHETRI,native,13,130,wet_g,Araliaceae,Cheirodendron trigynum,Araliaceae
138,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.50625898,-155.2556827,1268.3573,14.67555046,3066.25,1931.911987,1.587158225,20500,20000,21,14,0,5,Ilex anomala,,ILEANO,native,4,70,wet_g,Aquifoliaceae,Ilex anomala,Aquifoliaceae
138,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.50625898,-155.2556827,1268.3573,14.67555046,3066.25,1931.911987,1.587158225,20500,20000,21,14,0,5,Metrosideros polymorpha,,METPOL,native,29,440,wet_g,Myrtaceae,Metrosideros polymorpha,Myrtaceae
138,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.50625898,-155.2556827,1268.3573,14.67555046,3066.25,1931.911987,1.587158225,20500,20000,21,14,0,5,Myrsine lessertiana,,MYRLES,native,1,10,wet_g,Primulaceae,Myrsine lessertiana,Primulaceae
138,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.50625898,-155.2556827,1268.3573,14.67555046,3066.25,1931.911987,1.587158225,20500,20000,21,14,0,5,Cibotium menziesii,,CIBMEN,native,1,40,wet_g,Cibotiaceae,Cibotium menziesii,Cibotiaceae
139,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.51473004,-155.2390264,1168.035034,15.23985004,4020.552002,1744.243042,2.305041158,20500,20000,21,14,0,5,Cibotium glaucum,,CIBGLA,native,39,1560,wet_g,Cibotiaceae,Cibotium glaucum,Cibotiaceae
139,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.51473004,-155.2390264,1168.035034,15.23985004,4020.552002,1744.243042,2.305041158,20500,20000,21,14,0,5,Cheirodendron trigynum,,CHETRI,native,32,440,wet_g,Araliaceae,Cheirodendron trigynum,Araliaceae
139,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.51473004,-155.2390264,1168.035034,15.23985004,4020.552002,1744.243042,2.305041158,20500,20000,21,14,0,5,Ilex anomala,,ILEANO,native,1,40,wet_g,Aquifoliaceae,Ilex anomala,Aquifoliaceae
139,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.51473004,-155.2390264,1168.035034,15.23985004,4020.552002,1744.243042,2.305041158,20500,20000,21,14,0,5,Metrosideros polymorpha,,METPOL,native,142,2320,wet_g,Myrtaceae,Metrosideros polymorpha,Myrtaceae
139,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.51473004,-155.2390264,1168.035034,15.23985004,4020.552002,1744.243042,2.305041158,20500,20000,21,14,0,5,Myrsine lessertiana,,MYRLES,native,1,40,wet_g,Primulaceae,Myrsine lessertiana,Primulaceae
139,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.51473004,-155.2390264,1168.035034,15.23985004,4020.552002,1744.243042,2.305041158,20500,20000,21,14,0,5,Cibotium menziesii,,CIBMEN,native,1,40,wet_g,Cibotiaceae,Cibotium menziesii,Cibotiaceae
140,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.51123476,-155.2477603,1222.367432,14.88601971,3467.227051,1803.022949,1.92300772,1125,1125,21,14,0,5,Cibotium glaucum,,CIBGLA,native,55,2200,wet_g,Cibotiaceae,Cibotium glaucum,Cibotiaceae
140,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.51123476,-155.2477603,1222.367432,14.88601971,3467.227051,1803.022949,1.92300772,1125,1125,21,14,0,5,Cheirodendron trigynum,,CHETRI,native,16,520,wet_g,Araliaceae,Cheirodendron trigynum,Araliaceae
140,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.51123476,-155.2477603,1222.367432,14.88601971,3467.227051,1803.022949,1.92300772,1125,1125,21,14,0,5,Ilex anomala,,ILEANO,native,4,100,wet_g,Aquifoliaceae,Ilex anomala,Aquifoliaceae
140,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.51123476,-155.2477603,1222.367432,14.88601971,3467.227051,1803.022949,1.92300772,1125,1125,21,14,0,5,Kadua affinis,Kadua spp.,KADSPP,native,1,40,wet_g,Rubiaceae,Kadua affinis,Rubiaceae
140,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.51123476,-155.2477603,1222.367432,14.88601971,3467.227051,1803.022949,1.92300772,1125,1125,21,14,0,5,Metrosideros polymorpha,,METPOL,native,36,570,wet_g,Myrtaceae,Metrosideros polymorpha,Myrtaceae
140,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.51123476,-155.2477603,1222.367432,14.88601971,3467.227051,1803.022949,1.92300772,1125,1125,21,14,0,5,Myrsine lessertiana,,MYRLES,native,1,40,wet_g,Primulaceae,Myrsine lessertiana,Primulaceae
140,PACN_Hawaii,Hawai'i Island,Hawai'i Island,1000,NA,19.51123476,-155.2477603,1222.367432,14.88601971,3467.227051,1803.022949,1.92300772,1125,1125,21,14,0,5,Cibotium menziesii,,CIBMEN,native,2,80,wet_g,Cibotiaceae,Cibotium menziesii,Cibotiaceae
141,Gillespie,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.41775556,-158.0966611,760.4609375,18.87907982,1163.786011,2285.056885,0.509302862,3010000,3.00E+06,53,34,0.32173913,5,Aleurites moluccanus,,ALEMOL,alien,7,70,mesic_n,Euphorbiaceae,Aleurites moluccanus,Euphorbiaceae
141,Gillespie,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.41775556,-158.0966611,760.4609375,18.87907982,1163.786011,2285.056885,0.509302862,3010000,3.00E+06,53,34,0.32173913,5,Antidesma pulvinatum,,ANTPUL,native,8,80,mesic_n,Phyllanthaceae,Antidesma pulvinatum,Phyllanthaceae
141,Gillespie,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.41775556,-158.0966611,760.4609375,18.87907982,1163.786011,2285.056885,0.509302862,3010000,3.00E+06,53,34,0.32173913,5,Diospyros sandwicensis,,DIOSAN,native,1,10,mesic_n,Ebenaceae,Diospyros sandwicensis,Ebenaceae
141,Gillespie,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.41775556,-158.0966611,760.4609375,18.87907982,1163.786011,2285.056885,0.509302862,3010000,3.00E+06,53,34,0.32173913,5,Grevillea robusta,,GREROB,alien,8,80,mesic_n,Proteaceae,Grevillea robusta,Proteaceae
141,Gillespie,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.41775556,-158.0966611,760.4609375,18.87907982,1163.786011,2285.056885,0.509302862,3010000,3.00E+06,53,34,0.32173913,5,Nestegis sandwicensis,,NESSAN,native,3,30,mesic_n,Oleaceae,Nestegis sandwicensis,Oleaceae
141,Gillespie,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.41775556,-158.0966611,760.4609375,18.87907982,1163.786011,2285.056885,0.509302862,3010000,3.00E+06,53,34,0.32173913,5,Pisonia sandwicensis,,PISSAN,native,11,110,mesic_n,Nyctaginaceae,Rockia sandwicensis,Nyctaginaceae
141,Gillespie,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.41775556,-158.0966611,760.4609375,18.87907982,1163.786011,2285.056885,0.509302862,3010000,3.00E+06,53,34,0.32173913,5,Planchonella sandwicensis,,POUSAN,native,3,30,mesic_n,Sapotaceae,Planchonella sandwicensis,Sapotaceae
141,Gillespie,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.41775556,-158.0966611,760.4609375,18.87907982,1163.786011,2285.056885,0.509302862,3010000,3.00E+06,53,34,0.32173913,5,Rauvolfia sandwicensis,,RAUSAN,native,4,40,mesic_n,Apocynaceae,Rauvolfia sandwicensis,Apocynaceae
141,Gillespie,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.41775556,-158.0966611,760.4609375,18.87907982,1163.786011,2285.056885,0.509302862,3010000,3.00E+06,53,34,0.32173913,5,Sapindus oahuensis,,SAPOAH,native,48,480,mesic_n,Sapindaceae,Sapindus oahuensis,Sapindaceae
141,Gillespie,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.41775556,-158.0966611,760.4609375,18.87907982,1163.786011,2285.056885,0.509302862,3010000,3.00E+06,53,34,0.32173913,5,Schinus terebinthifolia,,SCHTER,alien,21,210,mesic_n,Anacardiaceae,Schinus terebinthifolia,Anacardiaceae
141,Gillespie,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.41775556,-158.0966611,760.4609375,18.87907982,1163.786011,2285.056885,0.509302862,3010000,3.00E+06,53,34,0.32173913,5,Trema orientalis,,TREORI,alien,1,10,mesic_n,Cannabaceae,Trema orientale,Cannabaceae
142,Knight_Barton,Maui Island,Maui Nui,1000,NA,20.827244,-156.277379,892.4550781,17.71212959,3018.028076,2494.896973,1.209680443,545000,460000,44.84982681,29.10989761,0.833333333,5,Metrosideros polymorpha,,METPOL,native,5,50,anone,Myrtaceae,Metrosideros polymorpha,Myrtaceae
142,Knight_Barton,Maui Island,Maui Nui,1000,NA,20.827244,-156.277379,892.4550781,17.71212959,3018.028076,2494.896973,1.209680443,545000,460000,44.84982681,29.10989761,0.833333333,5,Psidium cattleianum,,PSICAT,alien,8,80,anone,Myrtaceae,Psidium cattleyanum,Myrtaceae
142,Knight_Barton,Maui Island,Maui Nui,1000,NA,20.827244,-156.277379,892.4550781,17.71212959,3018.028076,2494.896973,1.209680443,545000,460000,44.84982681,29.10989761,0.833333333,5,Flindersia brayleyana,,FLIBRA,alien,17,170,anone,Rutaceae,Flindersia brayleyana,Rutaceae
143,Knight_Barton,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.536533,-158.19395,636.5341797,19.28383064,1384.770996,3251.104004,0.425938695,3010000,3.00E+06,28,18,0.02962963,5,Acacia koa,,ACAKOA,native,16,160,mesic_m,Fabaceae,Acacia koa,Fabaceae
143,Knight_Barton,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.536533,-158.19395,636.5341797,19.28383064,1384.770996,3251.104004,0.425938695,3010000,3.00E+06,28,18,0.02962963,5,Antidesma platyphyllum,,ANTPLA,native,3,30,mesic_m,Phyllanthaceae,Antidesma platyphyllum,Phyllanthaceae
143,Knight_Barton,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.536533,-158.19395,636.5341797,19.28383064,1384.770996,3251.104004,0.425938695,3010000,3.00E+06,28,18,0.02962963,5,Coprosma foliosa,,COPFOL,native,5,50,mesic_m,Rubiaceae,Coprosma foliosa,Rubiaceae
143,Knight_Barton,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.536533,-158.19395,636.5341797,19.28383064,1384.770996,3251.104004,0.425938695,3010000,3.00E+06,28,18,0.02962963,5,Cyanea angustifolia,Cyanea spp.,CYASPP,native,1,10,mesic_m,Campanulaceae,Cyanea angustifolia,Campanulaceae
143,Knight_Barton,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.536533,-158.19395,636.5341797,19.28383064,1384.770996,3251.104004,0.425938695,3010000,3.00E+06,28,18,0.02962963,5,Diospyros sandwicensis,,DIOSAN,native,2,20,mesic_m,Ebenaceae,Diospyros sandwicensis,Ebenaceae
143,Knight_Barton,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.536533,-158.19395,636.5341797,19.28383064,1384.770996,3251.104004,0.425938695,3010000,3.00E+06,28,18,0.02962963,5,Metrosideros polymorpha,,METPOL,native,81,810,mesic_m,Myrtaceae,Metrosideros polymorpha,Myrtaceae
143,Knight_Barton,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.536533,-158.19395,636.5341797,19.28383064,1384.770996,3251.104004,0.425938695,3010000,3.00E+06,28,18,0.02962963,5,Myrsine lanaiensis,,MYRLAN,native,1,10,mesic_m,Primulaceae,Myrsine lanaiensis,Primulaceae
143,Knight_Barton,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.536533,-158.19395,636.5341797,19.28383064,1384.770996,3251.104004,0.425938695,3010000,3.00E+06,28,18,0.02962963,5,Myrsine lessertiana,,MYRLES,native,1,10,mesic_m,Primulaceae,Myrsine lessertiana,Primulaceae
143,Knight_Barton,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.536533,-158.19395,636.5341797,19.28383064,1384.770996,3251.104004,0.425938695,3010000,3.00E+06,28,18,0.02962963,5,Psidium cattleianum,,PSICAT,alien,3,30,mesic_m,Myrtaceae,Psidium cattleyanum,Myrtaceae
143,Knight_Barton,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.536533,-158.19395,636.5341797,19.28383064,1384.770996,3251.104004,0.425938695,3010000,3.00E+06,28,18,0.02962963,5,Psychotria mariniana,,PSYMA2,native,4,40,mesic_m,Rubiaceae,Psychotria mariniana,Rubiaceae
143,Knight_Barton,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.536533,-158.19395,636.5341797,19.28383064,1384.770996,3251.104004,0.425938695,3010000,3.00E+06,28,18,0.02962963,5,Psydrax odorata,,PSYODO,native,14,140,mesic_m,Rubiaceae,Psydrax odoratus,Rubiaceae
143,Knight_Barton,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.536533,-158.19395,636.5341797,19.28383064,1384.770996,3251.104004,0.425938695,3010000,3.00E+06,28,18,0.02962963,5,Santalum freycinetianum,,SANFRE,native,2,20,mesic_m,Santalaceae,Santalum freycinetianum,Santalaceae
143,Knight_Barton,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.536533,-158.19395,636.5341797,19.28383064,1384.770996,3251.104004,0.425938695,3010000,3.00E+06,28,18,0.02962963,5,Schinus terebinthifolia,,SCHTER,alien,1,10,mesic_m,Anacardiaceae,Schinus terebinthifolia,Anacardiaceae
143,Knight_Barton,O'ahu Island (incl. Mokoli'i Islet),O'ahu Island,1000,NA,21.536533,-158.19395,636.5341797,19.28383064,1384.770996,3251.104004,0.425938695,3010000,3.00E+06,28,18,0.02962963,5,Styphelia tameiameiae,,STYTAM,native,1,10,mesic_m,Ericaceae,Leptecophylla tameiameiae,Ericaceae
144,PACN_Hawaii,Moloka'i Island,Maui Nui,1000,NA,21.14631799,-156.9075421,1039.670654,16.45648956,2557.3479,2190.576904,1.167431235,1400000,1500000,28.99841309,18.66560936,0,5,Cibotium glaucum,,CIBGLA,native,10,400,wet_u,Cibotiaceae,Cibotium glaucum,Cibotiaceae
144,PACN_Hawaii,Moloka'i Island,Maui Nui,1000,NA,21.14631799,-156.9075421,1039.670654,16.45648956,2557.3479,2190.576904,1.167431235,1400000,1500000,28.99841309,18.66560936,0,5,Cheirodendron trigynum,,CHETRI,native,24,300,wet_u,Araliaceae,Cheirodendron trigynum,Araliaceae
144,PACN_Hawaii,Moloka'i Island,Maui Nui,1000,NA,21.14631799,-156.9075421,1039.670654,16.45648956,2557.3479,2190.576904,1.167431235,1400000,1500000,28.99841309,18.66560936,0,5,Ilex anomala,,ILEANO,native,2,50,wet_u,Aquifoliaceae,Ilex anomala,Aquifoliaceae
144,PACN_Hawaii,Moloka'i Island,Maui Nui,1000,NA,21.14631799,-156.9075421,1039.670654,16.45648956,2557.3479,2190.576904,1.167431235,1400000,1500000,28.99841309,18.66560936,0,5,Metrosideros polymorpha,,METPOL,native,58,1030,wet_u,Myrtaceae,Metrosideros polymorpha,Myrtaceae
144,PACN_Hawaii,Moloka'i Island,Maui Nui,1000,NA,21.14631799,-156.9075421,1039.670654,16.45648956,2557.3479,2190.576904,1.167431235,1400000,1500000,28.99841309,18.66560936,0,5,Cibotium menziesii,,CIBMEN,native,42,1680,wet_u,Cibotiaceae,Cibotium menziesii,Cibotiaceae
144,PACN_Hawaii,Moloka'i Island,Maui Nui,1000,NA,21.14631799,-156.9075421,1039.670654,16.45648956,2557.3479,2190.576904,1.167431235,1400000,1500000,28.99841309,18.66560936,0,5,Sadleria pallida,,SADPAL,native,1,40,wet_u,Blechnaceae,Blechnum pallidum,Blechnaceae
145,PACN_Hawaii,Moloka'i Island,Maui Nui,1000,NA,21.14078151,-156.9075044,1087.345337,15.98692989,2671.576904,2127.055908,1.255997501,1400000,1500000,30.27422714,19.51615143,0,5,Cibotium glaucum,,CIBGLA,native,18,720,wet_u,Cibotiaceae,Cibotium glaucum,Cibotiaceae
